,nlayers,layers,activators,ini,reg,opt,batch_size
4686,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),32
4687,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),64
4688,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),256
4689,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),32
4690,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),64
4691,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),256
4692,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),32
4693,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),64
4694,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),256
4695,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),32
4696,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),64
4697,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),256
4698,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),32
4699,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),64
4700,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),256
4701,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),32
4702,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),64
4703,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),256
4704,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),32
4705,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),64
4706,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),256
4707,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),32
4708,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),64
4709,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),256
4710,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),32
4711,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),64
4712,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),256
4713,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),32
4714,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),64
4715,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),256
4716,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),32
4717,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),64
4718,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),256
4719,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),32
4720,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),64
4721,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),256
4722,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),32
4723,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),64
4724,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),256
4725,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),32
4726,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),64
4727,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),256
4728,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),32
4729,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),64
4730,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),256
4731,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),32
4732,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),64
4733,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),256
4734,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),32
4735,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),64
4736,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),256
4737,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),32
4738,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),64
4739,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),256
4740,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),32
4741,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),64
4742,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),256
4743,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),32
4744,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),64
4745,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),256
4746,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),32
4747,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),64
4748,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),256
4749,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),32
4750,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),64
4751,3,"[20, 5, 20, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),256
4752,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),32
4753,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),64
4754,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),256
4755,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),32
4756,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),64
4757,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),256
4758,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),32
4759,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),64
4760,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),256
4761,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),32
4762,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),64
4763,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),256
4764,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),32
4765,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),64
4766,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),256
4767,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),32
4768,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),64
4769,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),256
4770,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),32
4771,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),64
4772,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),256
4773,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),32
4774,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),64
4775,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),256
4776,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),32
4777,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),64
4778,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),256
4779,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),32
4780,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),64
4781,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),256
4782,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),32
4783,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),64
4784,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),256
4785,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),32
4786,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),64
4787,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),256
4788,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),32
4789,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),64
4790,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),256
4791,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),32
4792,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),64
4793,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),256
4794,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),32
4795,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),64
4796,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),256
4797,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),32
4798,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),64
4799,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),256
4800,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),32
4801,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),64
4802,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),256
4803,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),32
4804,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),64
4805,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),256
4806,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),32
4807,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),64
4808,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),256
4809,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),32
4810,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),64
4811,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),256
4812,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),32
4813,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),64
4814,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),256
4815,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),32
4816,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),64
4817,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),256
4818,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),32
4819,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),64
4820,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),256
4821,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),32
4822,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),64
4823,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),256
4824,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),32
4825,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),64
4826,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),256
4827,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),32
4828,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),64
4829,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),256
4830,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),32
4831,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),64
4832,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),256
4833,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),32
4834,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),64
4835,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),256
4836,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),32
4837,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),64
4838,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),256
4839,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),32
4840,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),64
4841,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),256
4842,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),32
4843,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),64
4844,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),256
4845,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),32
4846,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),64
4847,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),256
4848,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),32
4849,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),64
4850,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),256
4851,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),32
4852,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),64
4853,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),256
4854,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),32
4855,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),64
4856,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),256
4857,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),32
4858,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),64
4859,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),256
4860,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),32
4861,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),64
4862,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),256
4863,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),32
4864,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),64
4865,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),256
4866,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),32
4867,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),64
4868,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),256
4869,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),32
4870,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),64
4871,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),256
4872,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),32
4873,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),64
4874,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),256
4875,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),32
4876,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),64
4877,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),256
4878,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),32
4879,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),64
4880,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),256
4881,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),32
4882,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),64
4883,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),256
4884,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),32
4885,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),64
4886,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),256
4887,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),32
4888,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),64
4889,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),256
4890,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),32
4891,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),64
4892,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),256
4893,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),32
4894,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),64
4895,3,"[20, 10, 5, 13]","['relu', 'relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),256
4896,3,"[20, 10, 10, 13]","['relu', 'relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),32
